X,Y,Z,t
-0.045,0.007,0.014,32
-0.041,0.006,-0.021,19
-0.002,0.006,-0.019,19
-0.002,0.005,0.017,30
-0.002,0.005,-0.018,31
-0.001,0.004,0.017,8
-0.001,0.004,-0.018,22
-0.001,0.003,0.017,29
-0.001,0.003,-0.018,50
-0.001,0.002,0.017,30
-0.001,0.002,-0.018,21
0.0,0.002,0.017,29
0.0,0.002,-0.018,10
0.0,0.001,0.017,19
0.0,0.001,-0.018,12
0.0,0.001,0.017,21
0.0,0.001,-0.018,29
0.0,0.001,0.017,19
-0.034,0.001,-0.018,31
0.003,0.001,0.017,20
-0.031,0.0,0.016,30
-0.028,0.035,-0.019,30
0.008,-0.002,-0.017,8
0.007,0.032,0.018,53
0.007,-0.005,0.016,28
0.006,-0.005,-0.019,21
0.005,-0.004,0.016,17
-0.029,0.03,0.049,10
-0.026,-0.007,0.01,32
-0.023,-0.04,-0.025,21
-0.021,-0.002,-0.057,8
-0.019,-0.002,-0.017,21
-0.017,-0.001,0.019,10
-0.05,-0.036,0.017,21
-0.01,-0.032,-0.018,20
0.059,-0.029,-0.017,8
0.087,0.008,0.019,32
0.079,-0.027,0.017,19
0.105,0.01,0.015,11
0.095,0.009,0.048,39
0.051,0.008,0.043,10
0.011,0.041,0.004,50
0.01,0.037,-0.03,20
0.009,0.0,-0.027,10
-0.026,0.0,-0.024,19
-0.057,0.0,0.012,41
-0.052,0.0,-0.023,21
-0.046,-0.034,-0.02,50
-0.042,-0.031,0.015,40
-0.003,-0.028,-0.02,19
-0.003,0.009,-0.018,19
-0.002,0.008,0.017,32
-0.002,0.007,-0.018,9
-0.002,0.006,0.017,71
-0.002,0.005,-0.018,8
-0.001,-0.029,-0.016,31
-0.001,-0.026,0.019,19
-0.001,-0.023,-0.016,22
-0.001,-0.021,0.019,30
-0.001,-0.019,-0.017,8
-0.001,-0.017,0.019,21
0.0,0.018,-0.017,10
0.0,0.017,0.018,21
0.0,0.049,-0.017,19
-0.035,0.01,-0.015,10
0.002,0.009,-0.014,21
-0.031,0.008,-0.012,40
-0.028,-0.026,-0.011,40
-0.025,0.01,-0.01,30
-0.023,-0.025,-0.009,30
-0.055,-0.022,-0.008,20
-0.015,0.014,-0.007,30
-0.013,0.012,-0.041,29
-0.012,0.011,-0.002,30
-0.011,0.01,-0.036,30
-0.01,0.009,0.001,21
-0.009,-0.026,0.001,9
-0.008,0.01,0.001,21
0.027,0.009,-0.033,18
0.024,-0.025,-0.03,12
-0.012,-0.023,0.007,20
-0.011,0.013,0.006,39
0.024,0.012,0.005,19
-0.012,0.011,0.005,11
-0.045,0.009,0.004,68
-0.041,0.008,-0.03,21
-0.037,0.008,0.007,11
-0.033,0.007,-0.027,20
-0.03,0.006,0.009,31
0.007,0.005,0.008,9
-0.027,0.005,0.007,21
-0.025,0.004,-0.027,19
0.011,0.004,-0.024,10
0.01,-0.03,0.012,22
0.009,-0.027,0.045,29
0.008,0.009,0.006,8
0.007,-0.025,0.005,20
0.007,0.011,0.005,31
0.006,0.01,-0.029,22
0.005,0.009,0.007,7
-0.029,0.008,0.006,62
-0.026,0.007,-0.028,50
-0.023,-0.027,-0.025,30
-0.021,0.009,0.011,22
0.015,0.008,0.01,15
-0.02,0.007,0.009,12
-0.018,-0.027,0.008,21
-0.016,0.009,0.007,8
0.019,-0.025,0.006,22
-0.017,0.011,-0.028,20
0.019,0.01,0.008,8
-0.017,-0.025,-0.026,22
-0.015,0.011,-0.023,8
-0.013,0.01,0.013,21
-0.012,0.009,-0.022,31
-0.011,0.042,0.014,20
-0.01,0.004,0.012,8
-0.009,0.038,0.011,21
-0.008,0.0,0.01,11
-0.007,0.0,-0.025,30
-0.006,0.0,0.011,20
-0.006,0.0,-0.023,19
-0.005,0.0,0.012,9
-0.004,0.0,-0.022,51
-0.004,0.0,0.013,21
0.03,0.0,0.012,8
-0.007,0.0,0.011,22
0.028,0.0,0.01,8
-0.009,0.0,0.009,21
0.026,0.0,0.008,41
-0.01,0.0,0.007,20
0.024,0.0,-0.027,20
-0.012,0.0,-0.025,9
0.023,-0.034,-0.022,31
-0.013,0.003,0.014,20
0.022,0.003,0.047,20
0.02,0.002,0.008,8
-0.016,0.002,-0.027,22
0.019,0.002,-0.024,30
0.017,0.002,0.012,20
-0.018,0.001,0.011,29
-0.016,0.001,-0.024,10
-0.014,0.035,-0.021,19
0.021,0.032,-0.019,13
-0.015,-0.005,-0.017,19
-0.013,0.029,0.018,19
-0.012,-0.007,0.016,10
-0.045,-0.007,-0.019,20
-0.006,-0.04,-0.017,11
0.028,-0.036,-0.015,20
0.025,0.001,0.02,8
0.023,-0.033,0.018,22
0.02,0.004,0.016,30
0.018,0.004,-0.019,129
-0.017,0.003,0.016,10
0.018,0.003,-0.019,20
0.016,0.003,0.016,30
-0.019,0.002,0.015,31
0.016,0.002,-0.02,20
-0.019,0.002,0.015,8
-0.017,0.001,-0.02,52
-0.015,0.001,0.016,28
-0.013,0.001,-0.019,31
-0.012,0.001,0.016,20
0.023,0.001,0.014,50
-0.013,0.001,0.013,10
0.022,0.001,0.012,81
0.019,0.0,-0.023,19
-0.016,0.0,-0.021,9
0.019,0.0,0.015,31
0.017,0.0,0.048,50
0.015,0.0,0.009,21
0.014,0.0,-0.026,29
0.012,0.0,0.01,10
-0.022,0.0,0.009,21
0.013,0.0,0.008,19
-0.021,0.0,0.007,30
0.014,0.034,-0.027,10
0.013,-0.003,0.009,20
-0.022,-0.002,0.043,10
-0.02,-0.002,0.004,21
-0.018,-0.002,-0.03,30
0.018,-0.002,-0.027,20
0.016,-0.001,0.009,20
-0.019,-0.036,0.008,8
0.016,0.001,0.007,22
0.014,-0.032,0.007,8
0.013,0.005,0.006,21
0.012,0.004,-0.028,40
-0.023,0.004,0.008,40
0.013,0.003,0.007,31
-0.022,0.037,-0.027,9
0.014,0.0,0.009,21
-0.021,0.034,0.008,20
0.014,-0.003,0.007,9
-0.021,-0.003,0.007,21
0.015,-0.003,0.006,8
-0.02,-0.002,0.005,22
-0.018,-0.002,-0.029,8
-0.016,-0.002,0.008,22
0.019,-0.036,0.007,50
-0.016,0.001,0.006,8
0.019,0.001,0.005,33
-0.017,0.001,0.005,19
0.019,0.001,0.004,19
-0.017,0.035,0.004,10
-0.015,-0.002,0.003,20
-0.014,-0.002,-0.03,11
0.021,-0.002,0.006,30
0.019,-0.001,-0.028,40
0.017,-0.001,0.008,8
-0.018,-0.001,0.007,52
0.017,-0.001,0.007,29
-0.018,-0.001,0.006,22
-0.016,0.033,0.005,7
-0.014,-0.004,0.005,21
-0.013,-0.003,-0.029,10
-0.012,-0.038,-0.026,19
-0.01,0.0,0.01,21
0.024,-0.034,0.009,10
-0.012,0.003,0.042,21
0.023,0.003,0.038,9
0.021,0.002,0.0,21
0.018,0.002,-0.034,20
0.017,0.036,0.003,30
0.015,-0.001,0.003,8
0.013,0.033,0.002,22
-0.022,-0.004,0.002,8
-0.019,0.03,0.002,20
-0.017,0.027,-0.032,31
-0.05,0.024,0.005,21
-0.045,-0.012,0.004,29
-0.04,-0.011,-0.03,10
-0.002,-0.009,0.007,20
-0.002,0.025,0.006,30
-0.001,-0.011,0.005,19
0.032,-0.01,0.005,12
0.063,-0.009,0.004,50
0.057,-0.008,0.038,59
0.017,-0.007,0.0,21
0.015,-0.006,0.034,20
0.014,-0.006,-0.003,8
-0.021,0.028,-0.037,22
-0.019,0.026,0.0,8
-0.017,0.023,-0.033,52
-0.015,-0.013,-0.03,19
-0.014,0.022,-0.027,8
0.021,-0.014,-0.024,23
-0.015,-0.012,0.012,9
0.02,-0.011,0.045,21
-0.015,-0.01,0.041,8
-0.014,-0.009,0.002,22
0.021,-0.008,0.002,18
-0.014,-0.007,0.002,32
-0.013,0.027,-0.032,40
-0.012,-0.009,0.005,19
-0.01,0.025,0.004,11
-0.009,-0.011,0.004,20
-0.008,-0.01,-0.03,19
-0.007,-0.009,0.006,10
-0.007,-0.008,-0.028,21
-0.006,0.027,0.008,10
-0.005,-0.01,0.008,20
-0.005,0.025,0.007,49
0.029,0.022,0.006,9
0.026,0.02,-0.028,22
0.024,-0.015,0.008,20
-0.012,-0.014,-0.026,8
0.023,-0.012,0.01,31
0.02,0.022,0.043,110
0.018,-0.013,0.005,19
-0.017,-0.012,0.004,21
-0.015,0.023,0.004,9
-0.014,0.02,-0.03,22
-0.012,0.018,0.006,9
-0.011,-0.017,0.006,51
-0.01,-0.015,-0.028,20
0.025,-0.014,-0.026,8
-0.011,-0.012,0.01,22
0.023,-0.011,0.009,40
-0.013,-0.01,0.008,69
-0.011,0.025,0.008,10
-0.045,0.022,-0.027,21
-0.006,-0.014,0.009,10
-0.005,-0.012,-0.025,20
0.029,0.023,-0.022,19
0.026,0.02,0.013,10
0.058,-0.015,0.012,20
0.087,-0.014,0.011,9
0.112,-0.047,0.01,22
0.136,-0.008,0.009,20
0.087,0.027,0.077,8
0.044,0.024,0.103,22
0.005,0.022,0.059,8
-0.029,-0.049,-0.015,23
-0.026,-0.009,-0.048,7
-0.058,0.025,-0.009,21
-0.086,0.023,-0.008,21
-0.112,0.02,-0.007,8
-0.135,0.018,-0.006,21
-0.122,0.016,-0.04,10
-0.11,0.015,-0.071,31
-0.099,0.013,-0.029,20
-0.054,0.012,-0.026,20
-0.049,-0.023,0.01,30
-0.009,-0.021,-0.059,8
-0.008,-0.053,-0.018,22
-0.007,-0.048,0.017,19
0.027,-0.043,0.015,10
0.024,-0.038,-0.02,21
0.022,0.0,-0.018,8
0.019,0.033,-0.016,33
0.017,0.03,0.019,18
0.05,-0.006,0.017,10
0.08,0.028,0.015,40
0.072,-0.009,0.014,31
0.064,0.026,0.012,40
0.058,-0.01,0.011,20
0.052,0.024,0.044,19
0.047,0.022,0.005,9
0.042,0.02,0.039,21
0.038,-0.016,0.035,31
0.034,-0.014,-0.002,20
-0.003,-0.047,-0.002,41
-0.037,-0.043,-0.001,18
-0.033,-0.038,-0.036,50
-0.03,-0.034,0.001,10
-0.027,0.003,0.001,21
-0.059,0.002,0.001,9
-0.053,0.002,0.035,21
-0.013,0.036,-0.002,19
0.022,-0.001,-0.001,61
0.054,-0.001,-0.001,30
0.049,-0.035,0.032,50
0.044,0.002,-0.004,40
0.039,0.002,0.03,19
0.001,0.001,0.027,31
0.001,0.001,-0.01,30
-0.033,0.001,-0.009,30
0.004,0.001,-0.042,20
0.003,0.035,-0.003,30
0.038,0.032,-0.003,29
0.034,0.028,0.031,21
0.065,0.026,-0.006,20
0.093,-0.011,-0.005,8
0.083,-0.009,0.029,22
0.075,-0.043,0.06,8
0.067,-0.073,0.054,21
0.061,-0.066,0.014,10
0.055,-0.025,-0.021,20
0.015,-0.022,0.015,32
-0.02,0.014,0.013,18
-0.053,0.012,0.012,12
-0.082,0.011,-0.023,29
-0.074,0.01,-0.055,20
-0.101,0.043,-0.015,50
-0.091,0.004,-0.013,30
-0.047,0.004,-0.046,20
-0.008,0.038,0.026,8
-0.007,0.0,0.024,22
0.027,0.0,0.021,30
0.059,0.0,0.019,8
0.053,-0.034,0.017,22
0.013,-0.03,0.015,30
0.012,-0.027,-0.02,29
0.011,0.009,-0.018,20
-0.024,0.008,-0.016,20
-0.022,0.007,0.019,11
-0.019,0.006,-0.016,30
-0.017,0.04,-0.049,29
-0.016,0.036,-0.01,21
-0.014,-0.001,-0.009,9
-0.047,-0.001,-0.008,20
-0.008,-0.001,-0.007,31
-0.007,-0.035,-0.006,30
-0.006,-0.032,0.028,30
-0.006,-0.028,-0.008,19
-0.005,-0.025,0.026,21
-0.004,-0.023,-0.01,9
-0.004,0.013,-0.009,21
-0.003,0.012,0.025,80
-0.003,0.01,-0.011,8
0.031,0.009,0.024,22
-0.006,0.008,-0.012,29
-0.005,-0.026,-0.011,21
-0.005,0.01,-0.01,8
-0.004,0.009,0.025,32
-0.004,0.008,-0.011,19
-0.038,0.007,-0.01,51
-0.034,0.006,0.025,9
0.003,0.006,-0.011,21
-0.031,0.005,-0.01,8
0.006,0.005,-0.044,21
0.005,0.004,-0.005,10
0.005,0.004,0.029,21
0.004,0.003,-0.007,19
0.004,-0.031,-0.006,40
0.003,0.006,0.028,20
0.003,0.005,-0.009,21
-0.031,0.005,-0.008,70
0.006,0.039,-0.007,39
-0.028,0.0,0.027,11
-0.026,0.0,-0.009,19
0.011,0.0,-0.008,10
0.009,0.0,-0.042,21
0.008,0.0,-0.003,20
-0.026,0.0,-0.003,30
0.01,0.0,-0.002,8
-0.024,0.0,-0.002,212
0.012,0.0,-0.002,8
0.01,0.0,0.032,22
0.009,0.0,-0.005,30
-0.025,0.0,-0.004,51
0.011,0.0,-0.004,11
-0.024,0.0,-0.003,27
0.012,0.0,-0.003,40
-0.023,0.0,-0.003,10
0.013,0.0,-0.002,31
-0.022,0.0,-0.002,19
0.014,0.0,-0.002,20
-0.021,0.0,-0.002,230
-0.019,0.0,-0.036,51
0.017,0.0,0.001,20
-0.019,0.0,0.001,30
0.017,0.0,0.001,30
0.015,0.034,0.001,140
-0.02,-0.003,-0.033,18
-0.018,-0.003,0.038,13
-0.016,-0.002,-0.033,18
0.019,0.032,-0.03,11
0.017,-0.005,0.007,19
-0.018,-0.005,0.006,21
0.017,-0.004,0.005,9
0.015,-0.038,0.005,21
0.014,0.0,0.039,8
-0.021,0.0,0.0,22
0.015,0.0,-0.033,8
0.013,0.0,0.004,22
-0.022,0.0,0.003,59
-0.02,0.034,0.003,30
-0.018,-0.003,-0.031,21
-0.016,0.031,0.006,19
-0.014,-0.006,0.005,10
0.021,-0.005,0.004,50
-0.015,-0.005,-0.03,18
0.02,-0.004,0.007,13
0.018,-0.038,0.006,59
0.016,0.0,0.006,21
-0.019,0.0,0.005,20
0.017,0.0,0.004,8
-0.019,0.0,-0.03,22
0.017,0.0,0.007,29
-0.018,0.034,0.006,10
-0.017,-0.003,0.005,19
0.019,-0.003,0.005,12
0.017,0.031,0.004,19
0.015,-0.006,0.004,21
-0.02,-0.005,0.003,88
0.015,-0.004,0.003,22
0.014,0.03,0.003,140
0.012,-0.007,0.002,18
-0.022,-0.006,0.002,10
0.013,-0.006,0.002,21
0.012,-0.005,-0.032,31
0.011,-0.004,0.005,8
-0.024,-0.004,0.004,22
0.012,-0.003,0.004,20
0.011,-0.003,0.038,30
0.01,-0.003,0.0,30
0.009,0.031,0.0,50
0.008,-0.006,0.0,8
-0.027,-0.005,0.0,32
0.01,-0.004,-0.034,20
-0.025,0.03,0.003,19
-0.022,-0.007,0.003,10
-0.02,-0.006,-0.031,50
-0.018,-0.006,0.005,9
0.017,-0.005,0.005,22
0.016,-0.039,0.004,20
-0.02,0.0,0.038,8
0.016,-0.035,0.0,22
0.014,0.002,0.0,8
0.013,0.002,0.034,101
0.011,0.036,-0.003,10
-0.023,-0.001,-0.037,21
-0.021,0.033,0.0,19
-0.019,-0.004,0.0,30
0.017,-0.004,0.0,39
-0.018,-0.003,0.0,22
0.017,-0.003,0.0,20
0.015,-0.003,-0.033,9
0.048,-0.002,0.003,21
0.009,-0.002,0.003,8
-0.026,-0.036,-0.031,22
0.01,-0.033,-0.097,8
-0.024,0.004,-0.087,21
-0.022,0.073,-0.009,20
-0.088,0.065,0.06,10
-0.045,0.059,0.054,20
-0.006,0.053,0.014,10
0.028,0.048,0.047,21
0.06,0.008,0.077,19
0.054,-0.026,0.069,10
0.083,-0.023,0.062,21
0.074,-0.021,0.09,12
0.067,-0.019,0.047,19
0.026,-0.017,0.042,29
0.023,-0.015,0.003,19
0.021,-0.014,-0.031,9
0.053,0.021,-0.028,21
0.013,0.019,-0.025,30
-0.022,0.017,0.011,10
-0.054,-0.018,0.01,19
-0.083,-0.016,-0.024,11
-0.109,-0.015,-0.022,22
-0.133,-0.013,-0.054,18
-0.119,-0.012,-0.083,30
-0.073,-0.01,-0.04,30
-0.065,0.024,-0.002,21
-0.024,0.022,-0.002,9
0.012,0.019,-0.001,21
0.045,0.017,-0.001,8
0.04,-0.018,-0.001,33
0.002,0.052,0.033,17
-0.066,0.047,0.029,22
-0.06,0.042,-0.007,8
-0.054,0.003,-0.006,22
-0.048,-0.031,0.028,8
-0.009,-0.027,-0.009,31
0.025,-0.025,-0.042,20
0.092,-0.022,-0.003,20
0.117,-0.054,-0.003,10
0.105,-0.049,0.031,21
0.095,-0.078,0.028,9
0.12,-0.071,0.025,21
0.142,-0.063,0.022,20
0.162,-0.057,0.02,9
0.146,-0.017,0.018,20
0.166,-0.015,0.016,10
0.149,-0.014,0.049,20
0.169,-0.012,0.044,49
0.152,0.023,0.04,9
0.102,-0.013,0.036,21
0.126,-0.012,-0.002,9
0.114,-0.011,0.032,24
0.068,0.024,0.029,18
0.026,0.022,0.026,12
-0.01,-0.014,0.023,16
-0.043,-0.013,-0.013,14
-0.039,0.022,-0.011,18
-0.069,-0.014,-0.01,10
-0.062,0.021,-0.009,20
-0.091,-0.014,-0.008,12
-0.047,-0.013,-0.042,19
-0.077,-0.08,-0.072,20
-0.103,-0.107,-0.099,8
-0.024,-0.062,-0.158,22
-0.022,-0.055,-0.246,8
-0.054,-0.05,-0.256,22
-0.117,0.058,-0.127,20
-0.175,0.086,-0.045,8
-0.192,0.043,0.028,22
-0.103,0.073,0.163,8
-0.093,0.1,0.25,21
-0.015,0.125,0.328,10
0.089,0.078,0.295,20
0.149,0.035,0.197,19
0.169,0.066,0.143,10
0.186,0.06,0.128,20
0.133,0.019,0.15,11
0.085,0.017,0.1,19
0.042,0.015,0.056,12
0.038,0.014,0.016,18
0.0,0.047,-0.054,19
0.0,0.008,-0.083,11
-0.034,0.041,-0.075,22
-0.065,0.037,-0.067,8
-0.093,0.0,-0.06,19
-0.084,0.0,-0.089,20
-0.075,-0.034,-0.08,31
-0.068,-0.031,-0.106,9
-0.095,-0.062,-0.096,20
-0.12,-0.09,-0.086,20
-0.108,-0.116,-0.043,9
-0.097,-0.035,-0.038,31
-0.053,0.002,-0.035,30
-0.013,0.036,-0.031,30
0.022,0.032,-0.028,10
0.054,0.064,-0.025,10
0.049,0.023,0.011,30
0.009,0.055,0.044,20
0.008,0.015,0.005,30
0.007,0.013,-0.029,20
-0.027,0.012,-0.026,10
-0.024,-0.023,0.045,20
-0.022,0.013,0.04,10
0.014,0.012,0.036,20
0.047,-0.023,0.033,20
0.077,-0.021,-0.004,10
0.103,-0.053,-0.004,20
0.093,-0.013,0.03,10
0.118,-0.012,0.027,20
0.141,-0.011,0.024,30
0.092,-0.009,0.022,20
0.117,-0.008,0.054,11
0.071,-0.008,0.049,19
0.098,-0.007,0.009,10
0.054,-0.006,0.008,30
0.014,-0.04,0.042,40
0.013,-0.036,0.003,10
0.011,0.001,-0.031,30
-0.023,0.001,-0.028,20
-0.055,0.001,-0.059,20
-0.084,0.001,-0.053,10
-0.076,0.035,-0.013,20
-0.103,0.032,-0.012,10
-0.092,-0.005,-0.011,20
-0.118,0.029,-0.01,30
-0.14,0.026,-0.043,31
-0.126,-0.01,-0.039,100
-0.079,-0.009,-0.035,9
-0.071,-0.008,0.002,20
-0.029,-0.042,-0.032,10
0.007,-0.038,-0.028,30
0.006,-0.034,0.008,20
0.04,-0.03,0.042,20
0.036,-0.027,0.003,30
0.032,0.009,0.037,10
0.029,0.008,0.0,40
0.026,0.042,0.0,30
-0.01,0.037,0.0,10
-0.009,0.0,0.0,21
-0.008,0.034,0.0,9
-0.042,0.03,0.0,20
-0.003,0.027,0.0,30
-0.037,-0.009,0.0,20
0.0,-0.008,0.0,90
-0.033,-0.007,0.0,20
-0.03,-0.041,0.0,11
0.007,-0.037,0.0,19
0.006,0.0,-0.034,20
0.005,0.0,0.003,11
-0.029,0.0,0.037,29
0.008,0.0,0.033,21
0.007,0.0,-0.004,9
0.006,0.0,-0.038,41
0.005,0.0,0.0,9
0.005,0.0,0.034,30
0.004,0.0,-0.003,20
-0.03,0.0,-0.003,60
0.007,0.0,-0.002,31
0.006,0.0,0.032,19
0.005,0.034,-0.005,20
0.005,-0.003,-0.005,11
-0.029,0.031,-0.004,52
-0.026,-0.006,-0.004,8
0.01,-0.005,-0.003,32
-0.025,-0.004,-0.003,39
-0.022,-0.038,-0.003,29
0.014,0.0,-0.002,10
-0.021,0.0,0.032,19
0.014,0.0,0.028,20
0.013,0.0,-0.008,10
-0.022,0.0,-0.007,20
0.014,0.0,-0.006,30
0.012,0.034,-0.006,33
-0.022,-0.003,0.028,27
0.013,0.031,-0.008,21
0.012,0.028,-0.042,9
0.011,-0.009,-0.003,20
-0.024,-0.008,-0.003,14
0.012,-0.007,-0.002,19
0.011,-0.006,-0.036,51
0.01,-0.006,0.001,10
-0.025,-0.005,0.001,79
0.011,-0.004,0.0,27
-0.023,0.03,0.0,22
-0.021,-0.007,0.0,18
-0.019,0.027,0.0,30
-0.017,-0.009,0.0,30
-0.015,0.025,0.0,30
0.02,-0.011,-0.033,30
0.018,-0.01,0.003,20
-0.018,-0.009,0.003,30
0.018,-0.008,0.037,20
0.016,-0.007,0.0,30
0.014,0.027,0.0,63
0.013,-0.009,0.0,17
0.011,0.026,-0.034,10
0.01,0.023,0.003,21
-0.024,-0.013,0.037,39
-0.022,-0.012,0.0,20
0.014,-0.01,0.0,20
-0.021,-0.009,-0.035,10
-0.019,-0.008,0.002,30
-0.051,-0.007,0.002,20
-0.081,-0.041,-0.032,20
-0.038,-0.002,-0.063,30
0.0,-0.002,-0.022,11
0.0,-0.036,-0.02,19
0.034,-0.033,0.016,10
0.065,-0.029,0.014,40
0.093,0.007,0.013,10
0.118,0.006,0.046,21
0.106,0.006,0.076,29
0.095,0.005,0.033,10
0.051,0.039,0.03,20
0.046,0.001,-0.006,20
0.007,0.0,-0.04,30
0.006,0.0,-0.002,10
-0.028,0.0,-0.001,20
-0.025,-0.033,-0.001,50
-0.057,-0.03,-0.036,11
-0.051,0.007,0.002,50
-0.081,-0.028,-0.032,19
-0.072,0.009,0.005,10
-0.031,0.008,0.004,21
-0.028,0.007,-0.03,9
-0.025,0.041,-0.027,50
-0.022,0.037,0.009,20
0.014,-0.001,0.008,10
-0.021,-0.001,0.008,20
0.014,0.033,0.007,10
0.013,-0.004,0.006,20
0.012,-0.003,-0.028,80
0.01,-0.003,0.008,10
0.044,-0.037,0.007,21
0.005,-0.033,0.007,19
0.039,-0.03,0.006,12
0.0,0.007,0.005,19
0.035,0.006,0.005,9
-0.002,0.005,0.004,20
-0.002,0.039,0.004,30
-0.036,0.035,0.003,20
-0.033,-0.002,-0.031,30
0.004,0.032,0.006,10
-0.03,-0.005,0.005,20
-0.027,-0.004,-0.029,11
0.01,-0.004,-0.026,51
0.009,-0.003,0.01,21
0.008,-0.037,0.009,8
0.041,0.0,0.008,31
0.003,-0.034,0.007,21
0.002,0.003,0.007,29
0.002,0.003,-0.028,21
0.002,0.002,0.009,8
-0.032,0.002,0.008,21
0.005,0.002,-0.027,10
0.004,0.036,-0.024,21
0.004,0.032,0.012,30
-0.03,-0.004,0.011,20
0.006,-0.004,-0.024,40
0.006,-0.003,0.012,20
0.005,-0.003,-0.023,109
0.005,0.031,0.013,21
0.004,-0.006,-0.022,8
0.004,-0.005,0.014,112
-0.03,-0.005,-0.021,18
0.006,-0.004,0.015,11
-0.028,-0.004,-0.02,41
0.008,-0.003,-0.018,8
-0.026,-0.037,-0.016,52
-0.023,-0.034,0.019,18
-0.055,-0.03,0.017,9
-0.015,0.006,0.015,23
0.054,0.04,-0.02,11
0.049,0.036,0.016,18
-0.024,0.032,0.014,11
-0.056,-0.004,0.013,21
-0.05,-0.004,-0.022,16
-0.045,0.03,-0.02,11
-0.006,0.062,-0.018,21
-0.006,-0.013,-0.016,11
-0.005,0.022,-0.014,20
0.029,0.02,-0.013,8
-0.007,-0.016,0.022,31
-0.007,-0.014,-0.014,21
-0.006,-0.047,-0.012,20
0.028,-0.042,-0.011,8
0.025,-0.004,-0.01,32
-0.011,-0.038,-0.009,20
-0.01,-0.034,0.026,20
0.025,-0.03,0.023,8
0.022,-0.027,-0.013,22
0.02,0.009,-0.012,8
-0.015,-0.025,-0.01,52
-0.014,0.011,-0.009,19
0.021,0.044,-0.008,10
-0.015,0.005,-0.007,19
-0.013,0.039,-0.007,10
-0.012,0.001,-0.006,22
0.023,0.0,-0.005,80
-0.013,0.0,0.029,8
-0.012,-0.033,-0.008,51
0.023,-0.03,-0.007,20
0.021,0.007,-0.041,10
0.019,0.006,-0.002,21
-0.017,0.005,0.032,19
-0.015,0.005,-0.005,10
-0.013,0.039,-0.004,21
-0.012,0.0,-0.004,9
-0.011,0.035,-0.003,21
-0.01,-0.002,0.03,30
-0.009,-0.002,-0.006,20
0.026,-0.002,-0.006,8
0.023,-0.036,0.029,22
0.021,0.001,0.026,8
0.019,-0.033,-0.01,22
0.017,0.004,-0.009,29
0.015,0.004,0.025,31
0.013,0.003,-0.011,79
0.012,0.003,0.024,20
0.011,0.003,-0.012,10
-0.024,0.002,0.023,21
-0.021,0.002,-0.013,8
-0.019,0.002,0.022,22
-0.017,0.002,-0.014,18
0.018,0.001,-0.013,31
-0.017,0.001,-0.011,10
0.018,0.001,0.023,21
-0.017,0.001,-0.013,8
0.018,-0.033,-0.011,32
0.016,0.004,0.023,20
0.049,0.004,0.056,30
0.009,0.003,0.015,20
0.043,0.003,0.014,9
0.039,-0.031,0.012,31
0.0,-0.028,-0.022,38
0.0,-0.025,-0.055,11
0.0,-0.022,-0.015,21
0.0,-0.02,0.02,28
0.0,0.015,0.018,30
0.0,0.014,-0.017,22
-0.034,0.012,0.018,7
-0.065,-0.022,0.016,21
-0.058,-0.02,-0.019,19
-0.018,-0.018,-0.051,10
-0.016,0.017,-0.046,20
0.019,-0.018,-0.007,9
0.052,0.017,0.027,21
0.046,0.016,0.059,11
0.076,-0.02,0.053,18
0.069,0.016,0.048,24
0.062,0.049,0.043,9
0.055,0.009,0.004,22
0.05,-0.025,-0.03,38
0.045,-0.057,0.007,20
0.04,-0.017,0.006,21
0.002,-0.015,0.005,11
-0.032,-0.013,0.005,27
-0.029,0.021,-0.029,19
-0.06,-0.014,0.007,30
-0.054,0.021,-0.027,20
-0.014,0.019,-0.024,124
-0.013,-0.017,-0.022,21
-0.011,-0.015,0.014,5
0.023,-0.014,0.012,51
-0.013,-0.012,0.011,23
0.022,0.023,-0.024,31
-0.014,0.02,0.012,39
-0.012,0.018,-0.022,38
-0.011,-0.017,-0.055,11
-0.01,0.018,-0.015,19
-0.043,0.016,-0.013,50
-0.004,-0.019,0.022,10
-0.038,-0.017,0.02,21
0.0,0.018,0.018,8
0.0,-0.017,0.016,20
0.0,-0.015,-0.019,11
0.0,-0.014,0.016,19
0.0,-0.012,-0.019,22
0.0,0.022,-0.017,8
0.0,0.02,0.018,21
0.0,0.018,-0.017,110
0.0,-0.017,0.018,10
0.0,0.018,0.016,21
0.0,-0.017,0.015,59
0.0,0.018,0.013,21
0.0,0.016,-0.022,9
0.0,-0.019,0.014,20
0.0,0.016,0.012,21
0.0,0.015,-0.022,29
0.0,0.013,0.013,41
0.0,0.012,-0.021,69
0.0,0.011,0.014,9
0.0,0.009,-0.021,40
0.0,0.008,0.015,11
0.0,-0.026,-0.02,21
0.0,0.01,0.015,8
0.0,-0.024,0.014,22
0.034,0.012,0.012,29
0.03,-0.023,0.011,21
0.027,0.013,0.01,8
-0.009,0.011,0.009,21
-0.008,0.01,-0.026,41
-0.007,0.009,0.011,40
-0.006,0.008,-0.024,40
-0.006,0.007,0.012,39
-0.005,-0.027,-0.023,10
-0.004,-0.024,0.013,51
-0.004,0.012,0.012,20
-0.004,-0.023,0.01,8
-0.003,0.013,0.009,62
-0.003,0.012,-0.025,20
-0.002,-0.023,-0.023,19
-0.002,0.013,-0.02,9
-0.036,0.011,0.015,32
0.001,0.01,0.014,20
0.001,0.009,-0.021,9
