X,Y,Z,t
0.387,0.658,1.378,10
1.417,-0.096,2.206,20
1.654,-0.949,2.054,19
1.351,-1.336,1.676,10
0.664,-0.996,0.578,20
0.081,-0.276,-0.858,11
0.279,-0.007,-1.703,20
0.631,-0.144,-1.429,10
0.878,-0.336,-0.631,20
0.618,-0.544,-0.189,20
0.176,-0.558,0.001,10
0.124,-0.365,-0.205,20
0.043,0.05,-1.287,9
-0.029,0.528,-1.986,21
-0.026,0.578,-2.201,9
-0.368,0.279,-2.291,20
-0.711,0.217,-1.993,21
-0.709,0.092,-1.552,9
-0.465,-0.02,-1.225,21
-0.246,0.119,-1.171,10
-0.015,0.383,-1.364,19
0.158,0.551,-1.021,11
0.246,0.324,-0.505,19
0.014,-0.087,-0.42,20
-0.09,-0.216,-0.206,13
-0.115,0.184,0.193,17
-0.138,0.855,-0.17,10
-0.021,1.287,-0.222,21
0.36,1.089,0.523,20
0.22,0.601,1.126,10
-0.077,0.368,2.013,20
-0.103,0.193,2.777,20
-0.093,0.002,2.982,10
-0.118,0.105,3.098,10
-0.072,0.232,2.822,20
-0.099,0.519,2.299,19
-0.055,0.433,1.793,11
-0.153,-0.161,1.614,19
-0.551,-0.869,1.176,10
-1.013,-1.196,0.3,21
-1.222,-1.076,-1.142,10
-1.341,-0.865,-1.89,19
-0.966,-0.675,-1.598,21
-0.179,-0.504,-0.403,9
0.458,-0.385,0.601,21
0.826,-0.484,0.817,9
0.778,-0.574,0.218,20
0.286,-0.551,-0.872,20
-0.017,-0.495,-2.026,21
-0.015,-0.446,-2.65,9
-0.152,-0.332,-2.696,11
-0.274,-0.265,-2.254,19
-0.316,-0.307,-1.89,11
-0.388,-0.035,-1.77,19
-0.245,0.14,-1.697,20
-0.048,0.229,-1.596,11
0.093,0.448,-1.229,19
0.084,0.782,-0.658,11
0.041,1.083,0.407,20
0.209,0.837,1.366,10
0.292,0.408,1.229,19
0.159,0.471,0.761,20
0.178,0.596,1.03,10
0.263,0.571,1.858,20
0.168,0.376,2.189,10
-0.055,0.338,2.591,21
0.053,0.442,2.676,9
0.048,0.432,1.96,20
0.146,0.458,1.661,20
0.339,0.205,1.633,10
0.649,-0.331,1.435,20
0.998,-0.643,1.464,10
1.209,-0.613,1.421,21
1.019,-0.414,0.589,19
0.538,-0.028,-0.882,11
0.277,0.147,-2.208,20
0.456,-0.039,-2.676,9
0.755,-0.311,-2.202,20
0.68,-0.418,-1.464,11
0.336,-0.514,-0.904,19
-0.145,-0.359,-0.676,20
-0.786,-0.151,-1.022,10
-1.155,0.036,-1.782,21
-1.281,0.101,-2.189,9
-1.187,0.16,-2.005,21
-1.0,-0.062,-1.356,19
-0.865,-0.297,-0.841,10
-0.744,-0.543,-0.792,21
-0.842,-0.42,-0.988,10
-0.827,-0.24,-1.062,20
-0.778,-0.044,-0.921,10
-0.666,0.167,-0.45,19
-0.186,0.253,0.008,20
-0.029,0.263,0.111,10
-0.13,0.305,0.444,20
-0.255,0.413,0.469,12
-0.126,0.544,0.801,18
0.162,0.627,1.617,10
0.421,0.944,2.524,20
0.931,0.78,2.996,20
0.976,0.357,3.351,11
0.637,0.08,3.085,19
0.332,-0.341,2.742,10
0.057,-0.306,2.261,21
0.017,0.206,1.173,9
0.187,0.599,0.435,20
0.445,0.229,-0.263,21
0.607,-0.517,-0.512,10
0.374,-1.051,-0.426,20
0.026,-1.05,-0.384,10
-0.148,-0.772,-0.621,19
-0.064,-0.281,-1.007,11
0.114,0.022,-1.527,20
0.275,0.054,-1.65,20
0.695,-0.226,-0.933,9
0.867,-0.755,-0.185,20
0.608,-1.024,0.177,11
0.237,-0.922,-0.391,19
0.041,-0.554,-1.455,20
-0.031,-0.119,-2.137,11
-0.063,0.202,-2.371,20
0.046,0.492,-2.41,10
-0.027,0.684,-2.203,20
-0.231,0.823,-1.845,9
-0.483,0.844,-1.212,21
-0.642,0.69,-0.677,20
-0.612,0.552,0.182,10
-0.206,0.118,1.405,30
-0.289,-0.031,1.23,19
-0.501,-0.062,0.797,10
-0.589,-0.022,0.614,21
-0.392,0.187,1.104,19
-0.215,0.444,1.683,11
-0.228,0.675,1.894,19
-0.412,0.883,1.911,11
-0.715,1.174,1.686,19
-0.54,1.332,1.586,11
0.202,0.613,1.496,20
0.699,0.0,1.864,20
1.008,-0.999,2.436,10
1.114,-1.899,2.778,19
0.486,-1.916,2.259,10
-0.114,-1.345,0.861,20
0.035,-0.969,-0.465,20
0.376,-0.665,-1.039,10
0.718,-0.392,-0.901,20
1.025,-0.387,-0.638,10
0.991,-0.521,-0.781,20
0.582,-0.606,-1.255,11
0.179,-0.649,-1.715,19
-0.252,-0.446,-2.233,20
-0.64,-0.057,-2.699,10
-0.886,0.12,-3.085,21
-0.901,0.212,-3.19,10
-0.742,0.121,-2.974,20
-0.495,0.144,-2.16,10
-0.446,0.336,-1.22,20
-0.401,0.509,-0.408,20
-0.189,0.424,0.046,9
-0.066,0.244,-0.441,21
-0.198,0.288,-0.879,10
-0.385,0.501,-0.447,19
-0.449,0.657,0.597,11
-0.473,0.557,1.296,20
-0.392,0.536,1.821,20
-0.18,0.586,1.846,10
-0.3,0.596,1.316,20
-0.166,0.502,1.667,9
-0.046,0.348,2.5,20
-0.007,0.313,3.388,21
0.268,0.316,3.428,10
0.483,0.698,2.913,19
0.71,1.146,2.208,11
0.639,0.755,1.367,19
0.093,0.094,0.851,11
-0.502,-0.639,0.214,20
-0.934,-1.092,-0.53,19
-0.944,-1.017,-1.063,20
-0.574,-0.605,-1.129,10
0.241,-0.234,-0.568,10
0.975,0.202,0.35,20
1.498,0.251,0.901,10
1.555,-0.153,0.466,20
1.227,-0.482,-0.442,20
0.932,-0.572,-1.432,10
0.667,-0.549,-2.151,20
0.393,-0.356,-2.659,11
0.112,-0.183,-3.152,19
-0.07,-0.026,-3.354,21
-0.339,0.079,-3.26,10
-0.512,0.243,-2.968,19
-0.633,0.391,-2.396,11
-0.604,0.455,-1.708,19
-0.613,0.237,-1.089,10
-0.689,0.11,-0.876,20
-0.586,0.203,-0.685,21
-0.493,0.251,-0.237,9
-0.237,0.261,0.13,20
0.096,0.372,0.876,20
0.397,0.335,1.788,10
0.392,0.233,2.333,10
0.215,0.14,2.789,20
-0.289,0.471,2.614,21
-0.673,1.148,1.87,9
-0.054,1.447,1.82,20
0.674,1.578,2.328,10
1.124,1.282,2.509,20
1.391,-0.121,2.637,11
0.872,-1.315,2.58,20
-0.765,-1.666,0.288,30
-0.827,-0.776,-0.705,20
-0.296,-0.146,-0.876,10
0.078,-0.166,-0.788,20
0.208,-0.425,-0.882,19
0.187,-0.417,-1.173,10
-0.072,-0.376,-1.469,21
-0.203,-0.407,-1.633,9
-0.355,-0.332,-1.986,20
-0.595,0.08,-2.443,10
-0.57,0.451,-2.853,21
-0.41,0.406,-3.051,19
-0.265,0.262,-2.677,10
-0.135,0.442,-2.099,20
0.084,0.467,-1.268,10
0.317,0.282,-0.279,20
0.458,0.116,0.368,14
0.481,-0.17,0.573,17
0.536,-0.36,0.722,19
0.448,-0.186,0.788,15
0.127,-0.03,0.916,15
-0.229,-0.199,0.928,10
-0.517,-0.282,0.697,21
-0.361,0.262,0.524,20
-0.049,1.098,0.816,9
0.403,1.436,1.665,21
0.5,1.534,2.671,9
0.381,1.242,2.886,20
-0.001,0.98,2.425,10
-0.38,1.02,1.562,21
-0.411,0.987,0.613,19
-0.301,0.612,0.414,10
-0.408,0.172,0.958,20
-0.54,-0.396,1.104,11
-0.693,-0.701,0.476,20
-0.623,-0.769,-0.329,10
-0.32,-0.657,-0.33,20
0.125,-0.557,0.046,19
0.319,-0.57,0.559,11
0.494,-0.789,0.606,19
0.583,-1.158,-0.005,10
0.352,-1.456,-0.659,21
-0.096,-1.414,-1.593,10
-0.362,-1.307,-2.503,20
-0.429,-1.211,-2.942,20
-0.421,-0.745,-2.923,9
-0.379,-0.084,-2.907,20
-0.375,0.268,-2.892,10
-0.407,0.276,-2.706,21
-0.573,0.214,-2.367,20
-0.619,0.227,-1.888,9
-0.35,0.238,-0.907,20
-0.212,0.456,-0.264,10
-0.225,0.721,0.347,20
-0.306,0.614,0.554,11
-0.413,0.449,0.533,19
-0.372,0.37,0.721,21
-0.197,0.264,1.442,10
0.098,0.341,2.47,19
0.398,0.548,3.36,10
0.221,0.872,3.576,23
-0.007,1.302,3.563,8
0.13,1.241,2.827,19
0.462,1.048,2.062,21
0.761,1.081,1.545,9
1.271,0.697,1.15,21
1.661,-0.13,1.552,9
1.288,-0.669,1.603,21
0.4,-0.981,0.512,10
-0.018,-0.986,-0.779,20
0.017,-0.888,-1.529,19
0.464,-0.902,-1.203,10
0.762,-0.778,-0.325,20
0.755,-0.803,0.086,10
0.403,-0.861,-0.232,21
-0.05,-1.085,-1.105,19
-0.355,-1.149,-1.891,11
-0.768,-0.896,-2.495,20
-0.967,-0.324,-2.762,10
-1.008,0.087,-2.831,19
-0.872,0.354,-2.306,20
-0.647,0.319,-1.558,10
-0.41,0.183,-0.989,21
-0.3,0.268,-0.718,9
-0.442,0.379,-0.542,20
-0.398,0.41,-0.178,11
-0.151,0.542,0.322,20
0.104,0.522,0.531,10
0.163,0.539,0.857,20
0.181,0.554,1.599,19
-0.078,0.602,1.887,10
-0.173,0.886,1.284,20
-0.052,1.28,0.742,11
0.366,1.428,1.323,20
0.536,1.251,2.294,20
0.482,0.85,2.857,10
0.296,0.454,2.916,19
-0.043,0.099,2.556,11
-0.142,-0.221,2.059,20
-0.404,-0.061,1.439,10
-0.57,0.151,0.778,19
-0.375,-0.035,0.355,20
-0.303,-0.549,0.182,11
-0.755,-0.804,-0.249,19
-1.231,-0.931,-1.155,10
-1.177,-1.079,-2.074,20
-1.094,-0.661,-2.728,10
-0.743,0.163,-3.145,20
-0.048,0.595,-3.003,14
0.369,0.363,-2.427,17
0.574,-0.086,-1.632,19
0.551,-0.388,-1.4,11
0.565,-0.349,-1.363,20
0.474,-0.348,-1.813,10
0.288,-0.141,-2.459,20
0.363,-0.024,-2.489,20
0.223,0.116,-2.412,9
-0.04,0.414,-1.964,21
-0.105,0.304,-1.423,9
0.077,0.136,-0.901,20
0.311,0.398,-0.363,20
0.383,0.979,-0.051,11
0.379,1.536,0.022,19
0.41,1.658,0.261,10
0.714,1.492,1.338,30
0.47,0.929,1.687,21
0.251,0.526,2.104,19
0.26,0.266,2.17,10
0.2,0.309,1.642,20
-0.268,0.933,1.03,10
-0.275,1.426,0.686,20
0.13,1.179,0.996,10
0.462,0.889,1.483,21
0.795,0.214,1.645,19
1.095,-0.324,1.894,10
1.02,-0.257,1.67,20
0.78,-0.024,0.951,10
0.598,0.115,0.063,20
0.47,-0.275,-0.908,20
0.112,-0.764,-1.782,10
-0.243,-0.929,-2.259,20
-0.287,-0.767,-2.102,10
0.051,-0.346,-1.409,21
0.218,0.102,-0.751,10
0.058,0.333,-0.848,19
-0.016,0.196,-1.315,20
-0.152,0.004,-1.287,11
-0.275,-0.271,-0.986,20
-0.385,-0.589,-0.956,9
-0.346,-0.633,-1.102,21
-0.381,-0.708,-1.302,10
-0.377,-0.568,-1.551,20
-0.374,-0.373,-1.603,19
-0.612,-0.095,-1.235,11
-0.654,-0.189,-0.491,19
-0.485,-0.48,0.143,10
-0.264,-0.328,0.405,20
-0.1,0.255,0.536,10
-0.331,1.057,0.448,20
-0.333,1.675,0.955,20
0.251,1.68,1.859,10
0.812,1.478,2.742,20
0.8,0.95,3.433,11
-0.038,0.855,3.538,19
-0.585,0.666,3.184,20
-0.906,0.772,2.624,10
-1.195,1.177,2.017,20
-1.075,1.06,1.264,11
-0.485,0.299,1.448,19
-0.023,-0.799,2.303,11
-0.296,-1.409,1.796,19
-0.853,-1.647,-0.037,20
-1.009,-1.275,-1.654,10
-0.666,-0.941,-2.488,21
-0.048,-0.847,-2.446,10
0.335,-0.693,-1.926,19
0.577,-0.831,-1.319,10
0.485,-1.058,-1.049,20
0.333,-1.297,-0.703,20
0.369,-1.408,-0.736,10
0.366,-1.13,-1.214,20
0.364,-0.534,-1.679,10
0.5,-0.343,-1.856,20
0.553,-0.412,-1.532,10
0.326,-0.646,-1.31,30
-0.016,-0.685,-1.386,10
-0.29,-0.272,-1.799,10
-0.158,0.203,-1.998,21
0.236,0.803,-1.833,9
0.523,1.481,-1.132,20
0.539,1.643,-0.157,21
0.106,1.375,0.237,9
-0.317,1.238,0.248,21
-0.216,1.045,0.051,9
0.252,0.975,0.39,20
0.537,1.222,1.42,10
0.622,1.479,2.553,20
0.284,1.331,2.677,20
-0.537,1.543,1.858,10
-0.311,1.285,1.5,20
0.409,0.743,2.281,11
0.851,-0.02,2.88,19
1.145,-0.811,2.799,10
1.237,-1.316,2.208,20
0.527,-1.253,1.126,20
-0.214,-0.852,-0.055,10
-0.399,-0.801,-1.083,20
-0.256,-0.825,-1.354,10
0.079,-1.052,-0.667,20
0.14,-1.223,-0.118,21
-0.183,-0.859,-0.382,9
-0.337,-0.566,-0.895,21
-0.269,-0.579,-1.081,9
-0.38,-0.486,-1.077,20
-0.583,-0.231,-1.245,10
-0.697,0.102,-1.258,20
-0.49,0.264,-1.063,21
-0.303,-0.072,-1.336,10
-0.341,-0.34,-1.651,20
-0.411,-0.513,-1.658,9
-0.507,-0.462,-1.32,20
-0.526,-0.381,-1.05,11
-0.507,-0.446,-0.979,19
-0.319,-0.367,-0.571,20
0.195,-0.33,-0.031,11
0.382,-0.056,0.247,20
0.137,0.5,0.05,9
-0.22,0.898,-0.299,21
-0.198,1.05,-0.338,9
-0.041,1.014,0.522,21
0.066,0.912,1.573,20
0.197,0.856,2.278,10
0.143,0.839,2.705,20
-0.077,0.824,2.538,9
-0.414,0.81,2.146,20
-0.718,0.971,2.173,20
-0.611,0.977,2.335,10
-0.24,0.569,2.411,21
0.128,-0.521,2.446,10
-0.056,-1.434,2.132,19
-0.43,-1.705,1.333,11
-0.732,-1.258,-0.006,19
-0.865,-0.477,-1.453,20
-0.606,-0.085,-1.929,11
-0.166,-0.145,-1.494,19
0.16,-0.717,-0.759,10
0.213,-1.197,-0.372,20
0.433,-1.594,-0.37,10
0.665,-1.814,-0.574,20
0.53,-1.357,-1.068,21
0.304,-0.842,-1.547,10
0.274,-0.826,-1.703,19
0.384,-0.882,-1.67,10
0.242,-0.69,-1.848,21
-0.091,-0.311,-2.111,10
-0.151,-0.038,-2.107,19
0.001,0.206,-1.69,20
0.242,0.358,-0.865,10
0.356,0.322,-0.124,20
0.113,0.462,0.094,10
-0.138,0.623,0.051,20
-0.228,0.698,-0.091,20
-0.274,0.835,0.089,10
-0.074,0.959,0.597,21
0.38,0.932,1.227,9
0.446,0.976,1.932,21
0.263,0.844,2.29,9
-0.141,0.518,2.406,30
-0.575,0.846,2.338,10
-0.207,0.83,2.276,11
0.502,0.506,2.566,20
0.796,0.145,2.792,10
1.165,-0.593,2.375,19
1.221,-1.257,1.827,10
0.547,-1.442,0.782,20
-0.093,-0.918,-0.571,21
-0.152,-0.172,-1.548,10
0.344,0.017,-1.6,20
0.931,-0.535,-1.061,10
0.7,-0.999,-0.61,19
0.078,-1.071,-0.721,10
0.174,-0.999,-1.201,21
0.191,-0.519,-1.356,20
-0.034,-0.054,-1.048,9
-0.238,0.123,-1.081,21
-0.49,0.111,-1.697,9
-0.648,-0.072,-2.872,21
-0.755,-0.375,-3.86,20
-0.921,-0.372,-3.474,9
-0.932,-0.197,-1.334,20
-0.287,-0.798,0.729,11
-0.396,-1.269,1.966,20
-1.357,-1.039,0.873,10
-1.635,-0.659,-1.73,20
-0.713,-0.007,-3.143,20
0.289,0.958,-1.036,10
1.018,1.414,2.273,20
1.296,0.686,3.563,10
0.235,0.376,1.758,19
-0.477,0.821,-1.175,11
0.432,1.015,-1.643,20
0.837,1.327,1.106,20
0.615,1.298,4.443,9
0.243,0.237,5.585,25
-0.09,-0.579,4.405,6
-0.702,-0.383,2.689,20
-0.735,0.241,1.972,10
-0.213,0.182,1.327,19
-0.054,0.129,0.987,21
-0.29,-0.434,0.026,10
-1.054,-1.011,-0.768,20
-1.741,-1.083,-1.14,9
-1.843,-1.009,-1.06,21
-1.314,-1.08,-0.264,20
-0.596,-1.248,0.485,10
-0.192,-1.227,0.988,20
0.033,-1.311,0.717,10
0.133,-1.524,0.197,20
0.085,-1.544,-0.442,10
0.18,-1.217,-0.95,20
0.197,-0.923,-1.648,20
0.28,-0.555,-2.345,10
0.287,-0.293,-2.869,20
0.155,-0.263,-3.271,10
-0.032,-0.099,-3.22,20
0.004,0.324,-2.519,10
-0.03,0.843,-2.267,20
0.283,0.931,-1.971,20
0.461,0.769,-1.222,10
0.381,0.657,-0.548,20
0.136,0.73,0.367,10
0.019,0.622,0.917,20
0.12,0.594,1.17,10
0.246,0.776,0.949,20
0.394,0.94,0.544,20
0.044,0.915,1.179,9
-0.201,0.858,3.026,20
-0.112,0.427,4.516,11
-0.342,0.177,4.272,20
-0.618,0.263,2.638,19
-0.625,0.478,1.65,11
-0.011,0.878,1.692,20
0.782,0.584,1.281,9
1.221,-0.439,1.118,20
0.927,-0.809,0.938,10
0.627,-1.038,-0.569,20
0.668,-0.693,-1.925,21
0.635,-0.555,-2.319,9
0.468,-0.499,-1.915,21
0.18,-0.38,-1.551,9
0.576,-0.377,-1.12,20
0.897,-0.132,-0.318,11
0.739,0.087,-0.459,19
0.423,0.078,-1.24,20
-0.066,0.036,-1.771,11
-0.577,-0.139,-2.042,19
-0.933,-0.47,-1.666,10
-0.977,-0.768,-0.947,21
-0.673,-0.863,-0.68,20
-0.329,-0.535,-0.819,9
-0.055,-0.241,-0.875,21
-0.119,-0.147,-1.408,10
-0.314,-0.064,-1.715,19
-0.386,0.286,-1.268,11
-0.037,0.603,-0.348,19
0.483,0.956,0.203,21
0.711,1.515,0.079,9
0.812,1.743,-0.342,21
0.489,1.569,-0.204,10
0.302,1.17,0.471,19
0.031,1.226,1.251,11
0.062,1.172,2.47,19
0.194,0.917,4.361,20
-0.1,0.411,4.993,11
-0.332,-0.008,4.425,20
-0.678,0.44,3.603,9
-0.817,0.879,2.484,21
-0.632,0.48,1.409,10
-0.465,-0.498,0.647,20
-0.694,-1.344,-0.175,20
-1.383,-1.589,-1.054,9
-2.038,-1.361,-1.742,20
-2.075,-1.225,-1.809,10
-1.247,-1.413,-1.076,20
-0.295,-1.582,-0.072,21
0.285,-1.527,0.348,9
0.601,-1.236,-0.134,20
0.679,-0.906,-0.81,10
0.439,-0.608,-1.315,20
0.257,-0.513,-2.115,11
0.369,-0.427,-2.696,19
0.539,-0.246,-2.737,20
0.554,-0.118,-2.394,14
0.602,-0.21,-2.327,17
0.438,-0.223,-2.37,10
0.291,0.005,-2.133,20
0.331,0.246,-1.885,9
0.298,0.394,-1.455,20
0.233,0.699,-0.999,21
0.348,1.112,-0.589,9
0.279,1.138,-0.013,20
0.182,0.852,0.436,11
0.06,0.491,1.219,19
0.192,0.132,2.097,11
0.414,-0.122,2.646,20
0.407,-0.248,3.174,19
0.194,-0.499,2.684,11
-0.066,-0.138,1.899,19
-0.37,1.185,1.502,11
0.011,1.928,1.731,20
0.941,1.252,2.385,20
1.743,-0.079,2.974,10
2.086,-1.243,3.09,20
1.912,-1.946,2.816,10
1.203,-1.648,1.259,20
0.29,-0.311,-0.935,9
-0.152,0.478,-2.324,21
-0.033,0.154,-1.954,20
0.245,-0.653,-0.586,10
0.496,-1.312,0.609,20
0.274,-1.319,0.928,10
-0.062,-0.842,0.318,20
-0.366,-0.413,-0.713,10
-0.537,0.041,-1.883,20
-0.655,0.416,-3.039,19
-0.728,0.444,-3.459,11
-0.827,0.365,-2.768,19
-0.779,0.121,-1.733,11
-0.322,-0.338,-0.974,20
-0.014,-0.235,-0.669,10
0.194,0.063,-0.913,20
-0.101,0.47,-1.58,20
-0.056,0.389,-2.111,9
-0.119,0.247,-2.072,20
-0.625,-0.26,-0.693,10
-0.493,-1.337,1.237,20
-0.202,-0.341,1.079,21
-0.561,0.864,0.626,9
-0.264,1.019,0.701,20
-0.72,0.848,1.666,10
-0.717,0.66,2.74,20
0.147,0.421,2.569,10
0.546,0.448,2.071,21
0.146,0.817,1.864,19
-0.35,0.908,1.436,11
-0.625,1.093,1.327,19
-0.356,1.225,1.505,12
0.23,0.757,1.871,19
0.862,-0.041,2.098,9
0.845,-0.692,1.716,22
0.278,-0.899,0.579,18
-0.473,-0.705,-1.03,10
-1.081,-0.566,-2.375,21
-1.214,-0.682,-2.654,9
-0.92,-1.062,-2.182,21
-0.414,-1.404,-1.447,19
0.005,-1.436,-0.923,10
0.384,-1.43,-0.589,20
0.828,-1.356,-0.427,10
1.09,-0.91,-0.66,20
0.981,-0.336,-1.214,11
0.607,0.076,-1.817,20
0.167,0.206,-2.014,20
-0.124,0.151,-1.916,9
-0.077,0.136,-1.518,20
0.067,0.329,-0.883,11
0.198,0.641,-0.554,19
0.213,0.06,-0.05,11
0.812,0.157,0.023,20
1.007,1.038,0.228,19
0.872,1.175,0.791,11
0.853,0.92,1.229,20
0.733,0.793,1.313,9
0.522,0.679,1.009,20
0.539,0.577,1.218,10
0.726,0.381,2.131,21
0.826,0.274,3.124,19
0.881,0.005,3.743,11
0.69,-0.201,4.299,19
0.621,0.335,2.421,10
0.49,0.577,1.731,20
0.268,0.623,1.42,21
0.31,0.457,1.726,9
0.658,-0.277,2.381,20
0.868,-1.215,2.729,12
0.437,-1.852,1.801,18
-0.261,-1.873,-0.102,10
-0.752,-1.513,-1.816,21
-0.918,-1.293,-3.013,19
-0.861,-1.164,-3.677,10
-0.74,-0.944,-3.654,21
-0.494,-0.712,-3.22,9
-0.341,-0.537,-2.691,21
-0.548,-0.207,-2.387,11
-0.735,0.054,-2.666,18
-0.868,0.393,-3.295,20
-0.988,0.457,-3.621,11
-1.234,0.377,-3.259,19
-1.248,0.201,-2.278,10
-0.882,-0.163,-1.395,21
-0.553,-0.077,-0.911,10
-0.359,0.24,-0.854,19
-0.082,0.423,-0.562,20
0.167,0.38,-0.368,14
0.046,0.48,0.048,17
-0.061,0.501,0.732,10
0.151,0.554,1.349,20
0.171,0.74,1.386,19
0.257,0.769,1.144,11
0.645,0.555,1.685,20
0.718,0.671,2.826,10
0.474,0.432,3.785,19
0.427,-0.162,4.13,11
0.418,-0.594,3.786,19
0.273,-0.431,2.89,21
0.315,-0.284,1.808,10
0.524,-0.256,1.352,20
0.334,-0.23,1.561,10
0.128,-0.518,1.853,20
0.012,-0.879,1.702,10
-0.161,-1.171,0.773,19
-0.317,-1.157,-0.544,21
-0.423,-0.696,-1.386,10
-0.277,-0.213,-1.42,20
0.301,0.049,-0.933,9
0.788,-0.128,-0.288,21
1.088,-0.494,0.016,19
1.083,-0.927,-0.054,10
0.768,-1.214,-0.635,21
0.312,-1.161,-1.536,9
-0.167,-0.907,-2.21,21
-0.529,-0.541,-2.885,10
-0.718,-0.211,-3.39,20
-0.577,0.154,-3.568,20
-0.416,0.415,-3.418,10
-0.512,1.028,-2.559,20
-0.53,1.27,-1.441,10
-0.615,0.971,-0.573,20
-0.519,0.425,0.173,10
-0.363,0.003,0.949,21
-0.292,-0.203,1.302,19
-0.263,-0.182,1.654,10
-0.099,-0.095,1.903,19
-0.054,0.086,1.885,11
-0.014,0.422,1.972,19
0.124,0.655,2.154,10
-0.06,0.935,2.318,20
-0.123,1.151,2.396,21
0.268,1.002,2.294,9
0.793,0.591,2.306,20
1.23,0.118,2.524,11
1.418,-0.617,2.409,19
1.103,-1.486,1.892,20
0.476,-1.82,1.083,10
0.015,-1.776,-0.162,20
-0.158,-1.357,-1.215,10
-0.211,-0.98,-1.473,20
0.119,-0.813,-1.256,10
0.452,-0.628,-1.2,20
0.613,-0.427,-1.735,20
0.414,-0.488,-2.182,10
-0.04,-0.405,-2.17,20
-0.691,-0.295,-2.298,10
-1.07,-0.197,-2.689,20
-1.342,-0.073,-3.144,10
-1.415,0.105,-3.312,20
-1.101,0.267,-2.946,20
-0.715,0.344,-2.238,10
-0.54,0.413,-1.428,21
-0.555,0.475,-1.044,9
-0.706,0.496,-0.56,20
-0.498,0.412,0.012,11
-0.172,0.44,0.838,19
-0.086,0.741,1.858,20
0.06,0.804,2.568,10
0.019,0.517,2.518,21
-0.258,0.258,2.025,10
-0.542,0.336,1.547,20
-0.557,0.509,1.599,20
-0.191,0.734,2.128,10
0.31,0.592,2.777,19
0.796,0.291,3.362,11
1.13,0.262,3.646,20
0.948,0.236,3.247,9
0.371,0.35,2.508,20
0.023,0.074,1.637,21
-0.185,-0.588,0.784,9
-0.511,-1.15,0.05,20
-0.977,-1.276,-0.643,11
-1.259,-0.804,-1.234,19
-0.926,-0.068,-1.352,11
-0.282,0.593,-1.079,19
0.09,1.223,-0.626,20
0.461,1.618,-0.288,10
0.725,1.353,-0.19,20
0.721,0.528,-0.343,11
0.408,-0.076,-0.757,20
0.194,-0.413,-1.509,9
0.072,-0.406,-2.116,20
-0.038,-0.158,-2.525,21
-0.241,-0.281,-2.859,10
-0.458,-0.425,-2.78,20
-0.585,-0.624,-2.571,9
-0.63,-0.768,-2.038,20
-0.498,-0.588,-1.593,21
-0.103,-0.081,-1.364,9
0.354,0.512,-0.883,21
0.353,0.771,-0.588,10
0.18,0.729,-0.357,19
0.024,0.38,-0.252,11
-0.219,0.239,0.324,20
0.009,0.421,1.326,19
0.284,0.586,1.883,11
0.29,1.079,2.315,20
0.571,1.35,2.359,10
0.652,0.974,1.985,19
0.104,0.773,1.27,11
-0.285,0.799,0.97,19
0.226,0.685,1.356,21
0.789,0.478,1.772,10
1.331,0.017,1.767,20
1.508,-0.398,1.866,10
1.116,-0.496,1.059,20
0.246,-0.377,-0.425,20
-0.261,0.108,-1.796,9
-0.304,0.511,-2.341,21
0.14,0.735,-2.451,9
0.643,0.696,-2.034,21
0.785,0.523,-1.416,9
0.431,0.436,-1.171,21
-0.094,0.358,-1.502,19
-0.429,0.219,-1.766,11
-0.49,0.162,-2.175,19
-0.441,0.422,-2.096,10
-0.362,0.552,-1.989,20
-0.326,0.393,-1.756,10
-0.259,0.388,-1.373,21
-0.233,0.246,-1.236,19
-0.313,0.187,-1.423,10
-0.385,0.272,-1.763,20
-0.312,0.451,-1.656,10
-0.315,0.647,-1.042,21
-0.18,0.824,-0.007,9
-0.162,0.776,0.51,21
-0.353,0.802,0.494,20
-0.317,0.859,0.479,9
-0.217,0.946,0.396,20
-0.16,1.127,0.598,11
-0.213,1.497,1.193,19
0.083,1.278,2.005,11
0.35,0.668,2.252,19
0.35,0.36,2.027,20
0.004,0.737,2.066,11
-0.133,1.353,2.376,19
-0.189,1.459,2.276,11
-0.17,0.52,2.221,20
-0.222,-0.703,2.585,19
-0.717,-1.529,2.361,11
-1.196,-1.79,1.332,20
-1.215,-1.335,0.061,9
-1.024,-0.857,-0.806,20
-0.405,-0.392,-0.346,10
0.187,-0.422,0.17,20
0.444,-1.069,0.325,20
0.434,-1.548,0.086,10
0.321,-1.634,-0.577,20
0.22,-1.437,-1.45,10
0.095,-1.017,-2.098,20
-0.052,-0.639,-2.509,10
-0.012,-0.506,-2.671,20
0.092,-0.663,-2.473,20
0.186,-0.596,-1.95,10
0.098,-0.261,-1.755,20
-0.083,0.247,-1.717,10
-0.075,0.533,-1.649,21
0.035,0.652,-1.139,20
0.273,0.655,-0.301,13
0.246,0.762,0.176,16
-0.226,0.996,0.09,10
-0.445,0.931,-0.091,20
-0.021,0.528,0.538,10
0.428,0.475,1.484,20
0.489,0.462,2.025,21
0.543,0.174,2.477,9
0.627,0.053,2.747,20
0.185,0.599,2.438,10
0.063,1.746,1.194,30
0.987,1.261,1.143,20
1.682,0.17,1.684,20
1.755,-1.225,2.274,10
1.2,-1.896,2.116,21
0.218,-1.672,1.146,9
-0.492,-0.746,-0.347,21
