X,Y,Z,t
0.195,4.267,-2.998,19
-2.685,0.876,-4.353,20
-1.761,-0.142,-0.884,12
-2.412,2.078,2.996,19
-4.757,4.525,3.903,9
-6.591,5.417,3.134,21
-7.414,4.875,-1.075,10
-7.466,3.284,-3.967,20
-6.064,-1.318,-1.536,20
-3.699,-5.461,0.789,9
1.531,-4.605,1.503,20
3.688,-4.144,2.663,11
7.215,-1.041,4.327,19
7.493,-1.902,4.101,21
5.089,-5.056,3.76,9
-1.073,-10.722,5.073,20
-0.828,-10.442,2.256,10
-0.849,-10.053,1.823,21
-1.315,-10.013,0.469,10
-1.529,-9.219,-0.301,20
-1.307,-8.124,-1.133,20
0.374,-6.76,-2.399,10
1.854,-5.291,-4.4,20
1.979,-1.797,-10.993,9
2.919,6.897,-17.892,21
-3.13,12.965,-15.068,9
-1.989,11.668,-4.977,20
-0.825,5.02,-0.273,21
-2.397,-6.41,-4.245,9
-3.606,-3.976,1.833,21
-3.624,1.799,5.235,9
-5.261,4.17,4.263,20
-3.908,2.753,6.802,20
-3.172,-1.865,6.294,10
-1.752,-2.679,4.492,21
1.353,-1.583,9.835,9
0.873,2.022,8.369,21
0.372,5.06,5.188,11
1.576,4.52,2.807,19
2.659,5.378,2.285,20
2.669,6.943,2.608,10
4.471,4.456,2.037,20
6.644,1.804,-3.613,9
6.359,-0.961,-6.113,21
2.896,-2.106,-4.502,9
0.365,-3.102,-2.673,20
-0.705,-3.344,-1.268,21
-1.979,-3.251,0.547,9
-1.746,-3.96,3.078,21
-2.054,-3.736,2.908,9
-1.883,-1.501,-3.829,20
-0.213,0.717,-6.824,21
2.118,1.231,-1.522,9
3.423,-0.442,2.318,20
3.839,-0.226,2.5,10
4.524,2.106,1.56,21
5.244,5.274,1.025,10
4.754,5.264,0.13,20
1.175,3.22,-2.847,20
-2.837,4.794,-5.114,10
-2.622,4.108,-2.844,20
1.466,1.491,0.99,9
2.423,5.651,0.891,21
-0.922,3.328,-2.093,9
-1.898,0.34,-3.332,20
-1.329,0.892,-0.24,21
-0.955,2.423,2.713,9
-2.48,3.836,3.063,21
-5.472,5.245,1.825,9
-7.407,5.031,-1.08,20
-7.046,4.183,-2.42,21
-5.721,-0.303,-0.73,9
-2.597,-3.858,0.48,20
1.385,-4.127,1.845,10
6.866,-2.232,3.454,21
7.834,-0.388,3.901,10
7.12,-3.245,5.58,20
0.857,-8.334,5.297,20
-2.124,-11.775,3.63,10
-1.704,-11.563,2.681,20
-1.879,-11.51,0.93,9
-1.898,-10.566,0.216,21
-1.673,-9.371,-0.597,9
-0.575,-8.331,-1.848,21
1.205,-7.394,-3.662,20
1.498,-4.448,-7.881,10
4.003,3.615,-17.505,20
-1.051,13.252,-16.754,9
-1.325,12.168,-7.839,20
-0.572,9.537,-0.229,20
-0.997,-3.448,-2.274,10
-4.379,-3.723,-2.736,20
-2.08,0.544,4.466,10
-3.906,3.316,6.674,21
-8.445,5.226,4.455,10
-6.015,-1.777,6.216,20
-2.207,-4.392,3.698,20
2.391,-3.608,10.879,10
1.566,0.682,10.377,20
-0.52,4.51,5.961,10
0.841,5.127,2.744,20
2.929,5.166,1.229,9
3.325,7.201,1.83,21
4.855,6.239,1.405,20
7.058,2.788,-3.975,9
7.042,-1.213,-5.094,21
2.752,-2.678,-3.24,9
0.925,-3.237,-1.606,20
-1.2,-3.327,-1.169,20
-2.149,-3.477,-0.639,11
-2.624,-3.509,1.389,19
-1.81,-4.226,3.733,10
-0.525,-1.632,0.222,20
-1.852,1.53,-8.522,12
0.401,2.48,-4.153,19
3.05,0.232,1.054,20
3.986,-1.169,2.189,10
4.656,-0.88,2.315,20
4.811,1.793,1.946,9
4.916,4.682,0.303,21
2.425,4.455,-1.554,9
-0.989,4.423,-3.363,21
-1.821,5.05,-3.372,20
0.946,3.683,-1.828,9
3.989,1.108,-0.162,21
1.901,4.341,-0.629,9
-1.805,3.287,-1.945,20
-3.176,1.234,-2.75,10
-2.376,1.076,0.213,21
-2.69,2.83,2.536,19
-3.938,4.168,3.455,10
-6.198,5.13,2.42,21
-7.682,4.996,-0.855,10
-7.224,4.048,-3.149,20
-5.053,-1.251,-1.248,20
-0.79,-5.091,1.255,10
-0.056,-3.72,1.991,20
5.775,-2.624,1.792,9
7.301,-1.12,4.888,21
7.329,-3.628,4.813,9
1.425,-7.127,3.78,21
-1.682,-9.655,2.816,20
-1.065,-10.137,2.569,9
-0.993,-10.33,1.14,21
-1.308,-9.952,0.37,9
-1.832,-9.06,0.023,20
-1.097,-8.534,-0.806,10
0.632,-7.197,-1.932,21
1.603,-5.443,-3.807,19
1.753,-1.348,-11.115,10
2.957,7.612,-17.795,20
-2.854,12.953,-14.74,11
-0.672,11.658,-5.026,20
-1.881,6.837,-0.938,20
-7.967,3.016,-6.463,10
-1.585,8.127,-1.473,20
1.33,-3.579,9.292,10
-5.456,-12.461,13.741,20
-5.531,-11.008,8.23,10
-2.013,-5.459,-1.142,19
0.049,-0.88,14.554,21
-2.575,4.896,13.064,9
-3.145,10.405,3.07,20
-1.21,10.295,-0.236,10
2.875,5.508,2.028,20
4.449,4.44,2.066,11
5.728,4.203,1.756,20
8.844,2.507,-2.245,19
9.201,0.394,-3.572,10
5.764,-1.058,-2.87,21
2.326,-2.262,-2.755,10
-0.457,-3.76,-1.825,20
-1.342,-3.659,-1.815,19
-2.311,-2.5,-1.806,13
-2.011,-2.767,1.27,17
-1.5,-3.042,4.487,10
-1.005,-1.359,0.798,21
-1.456,-0.12,-6.556,9
-0.172,2.339,-4.935,21
2.981,0.623,0.867,20
5.165,-0.887,2.608,9
5.614,1.097,1.795,21
5.811,4.504,0.547,9
4.506,4.743,-1.058,20
-0.564,3.097,-2.814,10
-3.438,4.373,-4.222,21
-1.646,4.659,-2.559,19
3.034,2.883,1.902,11
2.834,4.56,1.298,20
-1.068,3.415,-2.071,10
-1.823,1.246,-3.243,20
-0.779,1.052,0.183,19
-0.977,3.257,2.819,11
-3.293,4.241,3.33,20
-5.859,4.92,2.48,10
-7.652,4.807,-0.525,20
-7.507,4.051,-2.955,9
-5.378,-0.559,-1.728,21
-1.702,-4.71,1.236,20
-0.257,-4.239,1.423,10
5.905,-1.16,2.073,20
7.073,-1.009,4.348,9
5.917,-4.735,7.085,20
0.188,-9.364,4.48,10
-1.484,-11.324,3.343,21
-1.301,-11.915,1.733,19
-2.137,-11.792,0.698,10
-2.302,-10.682,0.214,21
-2.072,-9.407,-0.496,10
-1.072,-8.018,-1.653,19
0.103,-6.009,-3.591,20
0.3,-3.857,-5.679,11
1.683,1.354,-11.283,20
1.412,10.252,-16.877,9
-3.28,12.64,-14.397,21
3.253,11.341,-4.751,9
2.307,3.691,-1.725,20
-0.163,-2.883,-6.62,21
-0.009,0.645,0.901,9
0.405,0.994,6.362,21
-9.047,2.86,9.001,9
-8.487,-0.252,4.998,20
-6.328,-4.019,-0.431,10
-2.041,-4.583,7.161,20
0.541,-1.642,12.203,20
-0.822,2.176,8.879,10
-1.257,3.544,5.613,21
0.557,3.155,3.224,11
1.811,6.597,3.039,18
3.837,8.454,3.459,21
6.418,5.471,1.872,10
7.879,1.752,-4.175,20
5.781,-1.111,-4.447,9
4.238,-3.172,-4.726,21
1.849,-4.268,-5.702,10
-0.921,-3.117,-2.856,20
-1.829,-2.288,-0.743,20
-2.128,-2.301,3.261,10
-1.226,-2.967,5.555,20
-0.241,-1.602,-2.067,9
-0.838,0.937,-5.412,20
0.176,1.36,-1.974,10
2.123,-0.154,0.739,21
3.842,-0.311,1.354,19
5.078,1.167,1.702,10
5.742,3.222,1.566,21
4.754,3.659,0.651,10
0.555,3.189,-1.379,20
-2.981,4.973,-4.378,20
-1.201,5.338,-2.63,10
3.193,2.666,2.321,20
2.081,3.744,0.055,9
-1.746,4.197,-3.225,21
-2.123,1.709,-3.109,9
-1.118,1.055,-0.351,21
-1.971,2.605,2.304,20
-4.084,4.413,2.797,9
-6.399,5.316,2.483,21
-7.724,4.819,-0.385,9
-7.538,2.82,-3.587,20
-5.922,-1.874,-2.09,10
-2.331,-4.755,1.152,21
-1.373,-4.728,1.485,19
4.107,-4.703,3.784,10
7.592,-2.061,5.336,21
8.074,-2.958,4.354,10
3.681,-6.179,3.195,19
-0.341,-9.974,2.393,11
-0.582,-9.356,1.912,21
-1.558,-10.626,0.583,19
-1.713,-9.702,-0.267,9
-0.99,-8.421,-0.516,21
-0.408,-7.372,-0.913,9
0.873,-6.049,-1.925,21
1.923,-4.375,-3.732,20
1.765,-1.421,-9.84,9
1.21,5.099,-17.717,21
-5.737,12.725,-15.635,9
-2.405,11.728,-6.452,20
0.213,7.901,0.053,10
-5.047,-2.714,-2.847,21
-6.404,1.107,-3.941,19
0.786,-0.347,2.52,10
0.155,-2.726,8.577,20
-2.721,-4.246,13.511,12
-4.483,-3.649,4.989,19
-2.69,-1.319,3.214,10
-1.145,0.502,10.719,21
-1.1,4.278,8.44,18
-1.334,6.85,4.873,13
0.556,5.303,3.317,18
2.983,4.842,2.123,9
5.029,6.322,2.497,21
5.698,4.725,1.006,20
7.956,0.839,-3.334,9
7.884,-1.071,-3.656,21
4.131,-1.722,-3.221,9
2.338,-2.447,-3.382,20
-0.446,-2.753,-1.734,10
-2.263,-1.857,-0.767,21
-2.45,-1.844,0.067,19
-1.826,-3.177,2.681,10
-0.781,-3.445,3.205,21
-0.462,-1.48,-2.906,10
-0.588,1.046,-6.546,20
1.435,0.7,-2.202,9
3.567,-0.507,1.327,21
5.106,0.439,2.056,20
5.596,3.119,1.195,10
5.588,4.772,0.248,20
1.719,3.33,-1.017,10
-3.003,3.686,-3.846,20
-3.047,4.869,-4.185,20
2.187,5.864,1.818,9
4.554,5.278,2.567,21
-1.141,3.44,-2.791,9
-3.234,-0.282,-4.167,20
-1.393,0.056,-0.303,10
-1.771,3.05,2.692,20
-4.111,4.365,3.353,21
-6.147,5.342,2.156,9
-7.463,4.911,-1.61,21
-7.441,3.765,-3.138,10
-5.835,-0.438,-0.48,20
-2.286,-3.703,1.326,9
-0.023,-3.333,0.71,21
4.219,-4.172,2.88,20
8.485,-1.031,5.178,9
8.533,-2.1,5.35,22
2.267,-6.717,4.952,8
-3.165,-11.665,4.664,21
-1.986,-11.119,1.957,20
-1.133,-10.834,0.554,9
-1.33,-10.544,-0.19,21
-1.334,-9.558,-0.722,9
-0.132,-8.706,-1.684,20
1.673,-7.111,-2.826,10
1.954,-4.814,-6.405,21
2.827,0.459,-16.624,19
0.441,10.687,-16.961,10
-1.464,12.514,-10.094,21
0.578,11.09,0.085,10
-1.203,1.5,-0.336,20
-5.357,-2.511,-4.646,9
-3.098,2.808,4.85,21
-5.098,3.423,5.537,20
-7.208,3.012,2.019,10
-2.385,-5.425,10.367,20
-3.663,-5.468,1.78,9
-0.09,-3.232,10.117,21
0.745,-0.22,10.554,20
-1.466,3.318,5.189,10
-0.906,4.227,2.808,20
1.356,6.045,2.079,9
2.151,9.406,2.354,20
5.763,7.741,0.601,10
8.703,3.174,-3.561,21
7.488,-0.831,-3.17,19
4.188,-2.679,-2.267,10
3.149,-4.066,-3.074,21
0.489,-4.762,-3.353,10
-2.593,-3.562,-2.052,20
-3.471,-2.792,0.531,9
-3.124,-2.513,1.753,21
-2.708,-2.055,0.199,20
-2.437,-0.573,-3.819,9
0.805,1.827,-4.575,21
3.965,1.265,-0.601,9
5.499,-0.412,2.113,20
6.018,0.042,3.143,21
5.933,1.831,2.139,9
5.409,4.302,-0.246,21
2.73,4.079,-2.221,9
-0.438,4.188,-3.378,20
-2.359,5.114,-3.626,10
-0.468,2.741,-1.023,21
1.922,2.122,2.216,19
1.006,4.944,-0.142,10
-1.645,2.898,-2.196,21
-3.135,-0.184,-2.735,10
-2.236,0.351,0.64,20
-2.874,2.108,3.127,9
-4.759,4.001,3.883,21
-6.627,5.635,2.495,19
-7.378,4.761,-0.615,11
-6.881,1.113,-3.07,20
-5.642,-2.411,-1.487,9
-1.009,-4.445,1.487,21
-0.425,-3.518,0.821,20
5.65,-2.718,2.394,9
8.325,-0.102,5.223,21
8.734,-1.539,3.011,9
2.068,-5.971,3.572,20
-2.723,-10.131,4.801,10
-1.692,-10.428,2.218,21
-1.178,-9.661,0.789,19
-1.336,-9.212,0.227,10
-1.582,-8.636,-0.622,21
-0.837,-7.944,-1.49,10
1.004,-6.564,-2.617,20
2.317,-4.942,-4.458,9
2.258,-2.034,-10.77,21
2.928,7.166,-17.553,20
-2.225,12.793,-14.04,9
-1.933,11.514,-4.878,21
-2.085,5.122,-1.977,9
-6.703,3.024,-3.814,20
-2.068,7.824,1.083,21
0.172,-2.576,7.284,9
-3.74,-9.455,11.244,21
-5.09,-8.475,7.707,9
-2.822,-3.766,0.454,20
-1.402,-0.804,12.096,10
-2.262,2.275,10.576,21
-2.415,5.771,4.485,19
-1.76,6.297,1.451,10
0.415,6.529,1.754,20
3.166,8.876,2.44,11
7.435,7.057,-0.975,19
9.415,2.456,-3.359,10
8.163,-0.754,-2.093,21
6.347,-2.023,-1.332,20
4.299,-2.545,-2.371,10
1.317,-3.635,-2.375,20
-1.503,-3.064,-0.689,9
-2.524,-2.586,0.103,21
-2.548,-3.223,0.678,9
-2.879,-2.832,0.3,20
-3.66,-2.238,-2.728,21
-3.466,-0.291,-4.903,9
0.948,0.668,-2.137,20
3.577,0.291,0.696,10
4.563,-0.565,2.97,21
5.279,1.077,3.122,19
5.303,3.451,1.017,10
5.772,4.658,-0.808,21
3.23,2.916,-2.106,10
-1.057,3.624,-3.55,20
-2.572,5.02,-4.436,9
-1.349,3.277,0.143,21
1.991,3.984,3.128,19
2.24,4.516,-0.183,10
-0.224,1.72,-2.681,21
-1.546,0.031,-2.517,9
-2.081,1.648,1.182,21
-3.183,3.104,3.167,9
-4.968,4.896,3.608,20
-5.574,5.234,2.42,21
-6.568,3.263,0.006,9
-7.014,0.247,-2.924,20
-5.382,-2.5,-1.839,10
-1.534,-3.009,0.654,21
2.652,-3.742,1.52,19
7.455,0.527,2.816,10
7.296,0.509,3.775,21
5.773,-3.161,5.466,10
-0.871,-9.671,6.333,20
-2.473,-12.772,2.528,9
-1.054,-11.323,0.93,21
-0.879,-10.949,0.458,20
-1.24,-10.026,-0.414,10
-1.15,-8.886,-1.062,20
0.412,-7.514,-1.887,9
2.095,-5.901,-2.905,21
1.816,-3.346,-6.165,9
0.807,2.47,-15.857,20
-2.272,11.566,-16.857,21
-3.458,12.133,-8.586,9
0.162,10.23,-0.591,20
-2.06,-2.997,0.157,10
-4.75,-9.903,-2.065,21
-3.068,-7.602,1.761,19
-2.175,0.811,2.929,10
-3.544,9.418,-0.155,21
-4.603,6.476,12.409,10
-4.522,0.726,3.618,20
1.549,-1.035,2.98,9
2.98,-1.104,9.439,21
0.682,1.316,8.116,19
-0.798,2.735,3.788,10
0.797,2.807,1.547,21
2.855,4.836,2.116,9
4.259,8.248,2.318,21
6.281,5.941,-0.498,10
6.997,1.451,-2.31,19
5.298,-1.831,-2.837,21
0.838,-3.061,-2.761,9
-0.383,-2.927,-2.209,20
-1.793,-2.324,-1.677,10
-2.234,-2.54,-1.13,20
-2.666,-2.907,-0.5,20
-2.227,-2.65,0.825,10
-1.418,-2.144,1.535,21
-0.483,-0.999,-0.686,10
1.185,1.134,-3.41,20
3.031,1.435,-2.862,9
3.831,0.291,0.319,21
3.724,-0.013,2.149,20
3.869,1.539,2.313,9
4.654,4.04,0.634,21
5.016,4.842,-1.325,9
1.998,2.945,-2.675,21
-0.89,3.478,-3.028,9
-2.456,3.681,-3.001,20
-1.762,3.382,0.815,21
1.964,5.216,1.561,9
1.63,3.901,-1.318,20
-0.187,0.581,-3.22,10
-0.927,0.143,-1.278,21
-1.662,2.094,2.71,19
-3.495,3.539,4.405,10
-5.317,5.323,3.964,21
-6.372,5.066,1.809,10
-6.872,2.595,-2.094,20
-5.875,-1.318,-2.471,9
-1.15,-4.496,0.361,21
0.929,-3.943,0.773,20
6.008,-2.066,1.799,9
6.717,0.518,1.343,21
7.321,-2.084,6.38,9
3.038,-6.426,6.466,21
-3.402,-11.093,4.234,9
-1.924,-11.018,1.776,20
-0.87,-10.123,1.392,21
-1.403,-9.593,0.77,9
-1.608,-8.599,-0.479,20
-1.757,-7.257,-2.051,10
-0.685,-5.704,-4.294,21
-0.409,-4.03,-6.14,10
-0.403,0.992,-10.697,20
-1.638,11.167,-15.799,20
-1.371,11.808,-12.978,10
2.316,10.386,-3.509,20
1.533,1.556,-1.434,9
1.069,-6.115,-3.325,21
0.652,-4.159,-3.889,19
1.104,0.393,3.532,10
-5.039,5.146,7.592,22
-9.637,9.217,5.557,9
-7.846,-0.392,3.691,20
-4.028,-4.559,1.012,9
1.063,-5.482,8.117,20
0.681,-2.486,10.821,22
-0.731,1.382,7.291,9
-0.623,2.588,4.39,19
0.852,2.433,2.469,10
2.456,5.292,2.187,20
4.934,7.935,3.175,12
8.026,6.486,-2.313,19
8.74,2.183,-4.633,20
5.418,-1.654,-5.204,10
2.773,-3.488,-4.339,20
-0.192,-3.381,-1.802,9
-1.862,-2.698,-0.863,23
-2.469,-2.049,0.602,17
-2.325,-2.982,2.403,10
-1.989,-3.856,2.542,22
-0.997,-2.746,2.563,8
-0.898,-0.23,-2.243,21
-1.256,1.86,-3.673,9
0.868,1.019,-2.858,20
3.195,-0.392,-0.917,21
4.427,-0.077,0.484,9
4.88,2.516,1.021,20
4.909,4.953,1.333,10
2.66,3.355,0.234,21
-0.329,3.743,-1.926,10
-1.296,4.679,-4.284,19
-2.545,2.453,-3.408,21
0.225,3.655,1.621,10
2.651,4.876,0.356,20
1.213,2.423,-1.679,9
-0.527,0.284,-2.511,21
-1.406,1.118,0.601,20
-2.61,2.902,3.402,10
-4.072,3.577,4.614,20
-6.009,4.978,2.946,9
-7.27,4.79,-0.485,21
-6.681,1.208,-2.988,9
-4.979,-2.601,-1.31,20
-0.24,-4.719,0.888,21
2.679,-3.799,0.937,9
7.41,-2.144,2.361,20
7.772,0.173,2.952,10
7.547,-2.429,4.277,21
1.069,-7.634,6.814,10
-2.416,-11.731,3.788,20
-1.76,-10.282,2.203,20
-1.205,-9.357,1.086,10
-1.464,-8.525,0.495,20
-2.076,-7.81,-0.278,9
-1.868,-6.96,-1.215,21
-0.475,-5.575,-2.749,20
0.503,-4.604,-5.508,9
-0.029,-0.661,-12.197,21
-0.923,9.471,-17.493,9
-5.174,12.282,-13.158,20
-1.175,10.881,-2.499,10
0.252,0.726,-0.077,20
-2.082,-8.241,-1.345,20
-3.184,-6.141,-4.003,10
2.443,-1.183,1.223,20
0.164,3.899,6.169,10
-8.057,8.301,5.379,21
-6.768,0.955,7.806,10
-4.023,-1.725,-0.386,20
1.309,-2.552,6.995,19
1.385,-0.952,11.95,11
-0.373,2.486,7.066,19
-0.956,3.685,2.05,11
1.31,3.662,0.776,21
3.351,6.398,1.733,19
5.464,7.689,0.87,10
7.676,4.989,-1.078,20
7.977,1.732,-1.487,10
6.007,-1.233,-1.166,20
2.751,-3.109,-1.705,9
1.201,-3.936,-2.637,20
-1.022,-3.68,-2.408,21
-1.609,-2.553,-1.029,9
-2.413,-2.746,0.555,20
-2.551,-2.713,1.43,10
-2.399,-1.718,0.081,21
-1.711,0.384,-3.857,10
0.045,2.621,-5.264,20
2.178,0.911,-0.566,20
3.718,-0.386,2.214,10
4.346,-0.106,2.923,20
4.705,1.972,2.631,9
5.303,3.809,1.747,21
4.462,3.566,0.366,19
0.568,4.071,-2.118,10
-2.556,4.423,-4.526,21
-2.438,2.05,-2.453,9
0.287,2.913,2.135,23
2.189,6.173,0.784,7
0.039,3.522,-1.638,21
-1.308,0.48,-3.474,19
-1.867,0.673,-0.265,10
-2.783,1.951,2.45,20
-4.367,2.893,3.549,10
-5.999,4.948,3.022,21
-6.743,4.729,-0.21,10
-6.862,1.636,-3.085,20
-5.796,-1.94,-1.983,20
-2.562,-4.263,0.317,10
1.486,-3.698,0.975,19
7.405,-2.191,3.636,11
7.595,-0.075,4.306,20
7.663,-2.378,4.289,20
1.312,-6.415,5.343,9
-1.991,-9.842,2.499,21
-1.447,-9.064,1.49,9
-0.957,-8.744,0.479,21
-1.172,-8.421,0.259,9
-1.227,-7.993,-0.456,20
-0.966,-7.573,-1.375,21
0.75,-6.539,-2.41,10
2.571,-4.748,-4.41,20
2.728,-0.998,-11.243,9
1.524,6.169,-17.463,21
-4.075,12.309,-14.51,10
-0.875,11.078,-5.163,19
-0.304,6.109,-0.337,21
-3.17,-4.637,-0.545,11
-3.232,-7.173,-0.421,19
-5.46,-6.317,6.998,9
-6.259,0.864,5.539,21
-5.909,7.052,-4.908,9
-2.077,9.312,8.372,20
-0.456,1.934,9.018,22
1.037,-1.396,4.461,9
2.174,-1.808,7.532,22
0.957,-0.145,6.847,7
0.551,0.489,4.128,19
1.427,0.992,2.509,21
2.835,4.202,2.534,10
4.483,8.195,3.246,19
5.62,6.1,-0.077,10
6.575,0.939,-4.31,20
3.332,-2.498,-3.879,20
1.033,-3.283,-3.181,10
-0.655,-2.713,-2.139,20
-1.934,-1.269,-2.097,11
-2.982,-2.349,-0.577,19
-2.201,-3.459,1.858,10
-0.636,-3.768,3.672,23
0.461,-2.839,1.615,17
-0.17,-0.797,-2.958,11
0.363,1.764,-4.765,20
1.912,2.587,-2.393,9
3.273,0.294,0.673,20
3.876,-0.665,1.985,10
3.799,1.435,1.269,21
3.591,4.394,0.142,19
2.267,3.679,-1.836,10
-0.993,2.07,-2.273,20
-2.583,2.552,-2.149,10
0.226,3.814,-0.693,21
3.823,4.088,2.547,10
4.647,4.196,2.637,20
0.666,3.259,-0.797,20
-1.744,1.002,-3.786,10
-1.914,0.902,-2.097,13
-2.792,3.018,2.455,17
-4.891,4.785,3.589,21
-6.919,5.479,2.954,10
-7.606,4.896,-0.167,19
-7.018,2.338,-3.012,22
-7.281,-1.929,-2.401,8
-4.174,-4.321,-0.23,20
3.0,-4.613,0.378,10
7.561,-3.91,3.685,20
8.908,1.306,5.074,20
7.741,-0.375,4.188,10
4.657,-3.888,5.148,20
-2.427,-10.05,5.392,10
-2.357,-11.251,1.232,20
-1.294,-10.333,0.661,11
-1.199,-10.231,-0.714,19
-1.148,-9.311,-0.919,20
-1.171,-8.07,-0.93,12
-0.674,-6.573,-1.699,18
0.806,-5.226,-3.081,11
1.242,-3.393,-5.737,20
1.635,0.634,-11.887,19
-1.355,8.5,-15.283,11
-6.356,12.511,-13.789,20
-0.342,11.226,-3.343,9
1.174,3.587,-0.94,20
0.263,-3.873,-4.225,10
-0.9,-0.245,-1.458,21
0.361,1.916,3.583,10
-4.432,2.207,6.534,18
-6.16,5.262,4.26,20
-2.648,-2.607,7.73,10
-3.452,-4.897,2.303,20
-0.762,-3.787,7.589,10
-0.41,-0.168,8.381,20
-0.955,2.124,6.198,20
-0.377,2.359,4.303,11
1.211,2.779,2.804,19
1.745,7.707,3.109,11
4.294,8.418,3.488,20
6.761,4.715,-2.066,11
6.74,0.451,-4.859,19
3.963,-1.834,-3.166,20
2.67,-2.616,-3.332,10
2.299,-4.044,-3.447,21
-1.239,-2.777,-1.137,9
-2.494,-2.155,1.389,21
-2.107,-2.974,2.146,19
-1.345,-2.607,0.38,10
-1.314,-1.416,-1.898,20
-2.113,0.07,-3.225,10
-0.04,0.752,-1.799,20
2.307,0.401,-0.068,10
4.007,-0.155,1.696,20
5.951,0.756,2.354,20
5.804,2.887,0.981,10
3.569,3.253,0.021,20
-0.235,2.652,-1.049,11
-2.245,4.145,-3.047,19
-1.952,4.523,-3.225,21
2.138,1.864,-0.248,9
3.372,1.402,1.914,20
0.932,5.33,-1.38,10
-2.332,2.866,-2.276,20
-2.133,0.821,-1.841,10
-1.575,1.36,1.445,20
-2.383,2.396,3.024,11
-4.144,3.639,2.894,19
-6.247,5.585,1.846,21
-7.587,5.13,-0.441,9
-6.725,1.927,-3.293,20
-5.949,-3.229,-1.308,10
-0.286,-4.354,0.649,20
2.19,-3.953,1.066,20
7.521,-0.972,3.994,10
8.458,-0.426,5.215,20
7.613,-2.763,4.004,10
-1.043,-10.002,2.5,33
-1.111,-9.795,2.146,18
-1.62,-10.367,1.208,20
-2.251,-9.813,0.191,9
-1.888,-8.9,-0.207,22
-0.906,-7.838,-0.531,7
0.528,-6.882,-1.788,20
1.371,-5.711,-3.16,21
0.89,-3.761,-5.361,9
1.076,2.165,-12.065,20
-2.754,12.464,-16.892,10
-3.651,11.838,-11.031,21
1.127,9.999,-3.205,12
-2.743,7.137,-6.504,17
-1.331,8.94,-3.509,21
4.731,2.771,6.528,11
-2.947,-12.364,17.425,19
-9.065,-14.024,11.407,9
-7.469,-9.07,-4.247,21
-1.24,-4.681,5.141,19
-1.357,1.13,15.866,10
-1.842,6.671,9.763,20
-1.485,7.452,3.718,10
-0.268,7.224,1.175,21
1.516,8.018,1.609,9
5.398,7.734,0.758,20
8.754,4.512,-3.006,21
8.741,0.889,-2.291,10
7.074,-0.785,-0.924,19
5.194,-2.326,-1.521,11
1.744,-3.99,-2.99,19
0.122,-3.591,-2.415,11
-1.682,-1.887,-0.829,19
-1.997,-0.768,0.598,20
-1.28,-2.07,0.055,11
-1.462,-2.001,-0.501,19
-0.833,-1.594,-1.313,11
-0.646,-0.986,-2.388,19
-0.271,0.422,-1.632,10
1.444,0.621,0.289,21
3.368,0.386,1.156,19
4.617,0.072,0.971,11
5.121,0.582,0.254,19
4.195,1.489,-1.046,10
1.638,2.684,-1.252,20
-1.076,3.278,-0.058,21
-2.486,3.398,-1.604,10
-1.099,2.955,-2.305,20
1.354,2.418,0.786,10
1.598,5.107,1.018,20
-1.871,3.803,-2.048,10
-3.132,0.906,-3.05,20
-2.508,0.264,-1.642,20
-3.05,1.754,0.969,10
-4.469,3.337,1.907,20
-5.815,5.417,3.095,10
-6.716,5.427,1.751,20
-6.561,1.643,-2.56,10
-5.147,-2.106,-3.856,20
-2.391,-3.24,-0.574,20
5.087,-3.192,1.62,10
6.233,-2.424,3.113,20
8.334,-0.113,3.698,10
7.19,-1.067,3.432,20
4.54,-3.374,1.882,20
-1.291,-6.587,4.9,10
-2.679,-9.687,3.169,20
-2.342,-8.511,0.335,10
-1.591,-7.867,0.508,21
-1.569,-7.701,-0.197,10
-1.24,-7.034,-0.901,19
-0.668,-6.33,-1.431,20
0.846,-5.49,-2.047,10
2.347,-4.148,-3.083,20
1.871,-1.527,-7.533,11
1.787,4.555,-16.605,19
-3.252,11.684,-16.082,12
-0.858,11.24,-8.544,18
0.434,7.392,-2.553,21
-1.988,-4.069,-3.056,9
-4.823,-1.11,-2.026,20
-0.858,4.585,7.657,10
-3.013,3.885,5.339,20
-4.091,1.876,3.806,20
-1.544,-4.827,12.423,10
-4.182,-4.62,1.631,20
-1.799,-3.778,7.122,10
-0.516,-0.987,9.271,20
-1.292,2.455,5.483,10
-1.128,3.899,2.038,20
0.501,3.474,1.834,20
1.347,6.195,2.134,11
3.315,8.368,2.024,19
6.397,5.67,-1.763,10
7.757,0.655,-2.759,21
6.705,-1.444,-0.863,9
4.656,-2.058,-0.57,20
2.363,-3.472,-1.823,21
0.678,-4.366,-2.295,9
-0.94,-2.757,-0.894,20
-1.984,-1.826,1.022,10
-2.578,-2.092,0.851,20
-2.631,-2.227,-0.268,20
-1.402,-1.384,-1.344,10
-0.779,-0.66,-2.347,20
0.263,0.543,-2.147,10
2.202,0.248,-1.174,20
4.395,-0.466,0.839,11
5.438,0.269,2.203,19
5.411,2.414,1.672,20
4.181,3.276,1.229,11
1.039,2.328,-0.203,19
-2.029,2.819,-2.182,10
-3.619,3.778,-3.102,21
-1.016,1.608,-2.378,9
1.464,2.136,2.41,20
1.903,5.577,1.342,21
-0.355,3.227,-1.171,9
-1.147,0.939,-3.467,20
-1.859,0.879,-1.672,10
